Orthogroup	fast	lk	lp	slow
OG0010210	TRINITY_GG_30743_c2_g1_i1.p1	TRINITY_GG_22448_c3_g1_i1.p1	TRINITY_GG_4336_c27_g1_i1.p1	TRINITY_GG_8734_c1_g1_i5.p1
OG0010211	TRINITY_GG_30743_c3_g1_i7.p1	TRINITY_GG_22448_c2_g1_i7.p1	TRINITY_GG_4336_c2_g1_i11.p1	TRINITY_GG_8734_c2_g1_i8.p1
OG0010212	TRINITY_GG_3074_c0_g1_i8.p1	TRINITY_GG_1979_c0_g1_i4.p1	TRINITY_GG_14981_c0_g1_i44.p1	TRINITY_GG_7953_c0_g1_i1.p1
OG0010214	TRINITY_GG_30751_c7_g1_i2.p1	TRINITY_GG_21817_c1_g1_i1.p1	TRINITY_GG_22535_c2_g1_i1.p1	TRINITY_GG_30440_c4_g1_i1.p1
OG0010215	TRINITY_GG_3075_c12_g1_i4.p1	TRINITY_GG_1968_c0_g1_i4.p1	TRINITY_GG_14988_c1_g1_i21.p1	TRINITY_GG_7949_c0_g1_i11.p1
OG0010216	TRINITY_GG_3075_c12_g1_i4.p2	TRINITY_GG_1968_c0_g1_i4.p2	TRINITY_GG_14988_c1_g1_i21.p2	TRINITY_GG_7949_c0_g1_i11.p2
OG0010217	TRINITY_GG_3075_c1_g1_i2.p1	TRINITY_GG_1968_c0_g2_i5.p1	TRINITY_GG_14988_c1_g2_i4.p1	TRINITY_GG_7949_c1_g1_i5.p1
OG0010219	TRINITY_GG_3075_c3_g1_i1.p1	TRINITY_GG_1968_c2_g1_i2.p1	TRINITY_GG_14988_c2_g1_i1.p1	TRINITY_GG_7949_c3_g1_i3.p1
OG0010220	TRINITY_GG_3075_c5_g1_i6.p1	TRINITY_GG_1968_c4_g1_i1.p1	TRINITY_GG_14988_c3_g1_i2.p1	TRINITY_GG_7949_c2_g1_i1.p1
OG0010221	TRINITY_GG_30765_c1_g1_i1.p1	TRINITY_GG_33261_c0_g1_i1.p1	TRINITY_GG_22244_c3_g1_i1.p1	TRINITY_GG_1842_c1_g1_i2.p1
OG0010222	TRINITY_GG_30777_c1_g1_i3.p1	TRINITY_GG_30015_c1_g1_i1.p1	TRINITY_GG_2469_c1_g1_i3.p1	TRINITY_GG_33241_c1_g1_i1.p1
OG0010223	TRINITY_GG_30790_c0_g1_i4.p3	TRINITY_GG_5813_c1_g2_i1.p3	TRINITY_GG_21829_c2_g1_i5.p2	TRINITY_GG_22895_c0_g1_i4.p3
OG0010224	TRINITY_GG_30790_c0_g1_i4.p1	TRINITY_GG_5813_c1_g2_i1.p1	TRINITY_GG_21829_c2_g1_i5.p1	TRINITY_GG_22895_c0_g1_i4.p1
OG0010225	TRINITY_GG_30792_c0_g1_i31.p2	TRINITY_GG_5813_c1_g1_i2.p2	TRINITY_GG_21829_c1_g1_i4.p1	TRINITY_GG_22898_c0_g1_i16.p2
OG0010226	TRINITY_GG_30796_c0_g1_i4.p1	TRINITY_GG_5812_c0_g1_i2.p1	TRINITY_GG_21829_c3_g2_i3.p1	TRINITY_GG_22894_c0_g1_i1.p1
OG0010227	TRINITY_GG_3081_c0_g1_i5.p1	TRINITY_GG_15386_c0_g1_i1.p1	TRINITY_GG_25079_c0_g1_i20.p1	TRINITY_GG_17483_c0_g1_i23.p1
OG0010228	TRINITY_GG_30821_c0_g1_i1.p1	TRINITY_GG_10868_c0_g1_i6.p1	TRINITY_GG_35508_c0_g1_i1.p1	TRINITY_GG_20149_c0_g1_i1.p1
OG0010229	TRINITY_GG_30827_c0_g1_i1.p1	TRINITY_GG_10871_c6_g1_i1.p1	TRINITY_GG_35509_c4_g1_i1.p1	TRINITY_GG_20151_c4_g1_i8.p1
OG0010230	TRINITY_GG_30828_c0_g2_i6.p2	TRINITY_GG_10867_c1_g1_i2.p2	TRINITY_GG_35508_c6_g1_i9.p2	TRINITY_GG_20153_c1_g1_i10.p3
OG0010231	TRINITY_GG_30828_c0_g2_i6.p1	TRINITY_GG_10867_c1_g1_i2.p1	TRINITY_GG_35508_c6_g1_i9.p1	TRINITY_GG_20153_c1_g1_i10.p1
OG0010232	TRINITY_GG_30829_c0_g1_i5.p1	TRINITY_GG_10867_c0_g1_i4.p1	TRINITY_GG_35508_c1_g1_i9.p1	TRINITY_GG_20153_c0_g1_i5.p1
OG0010233	TRINITY_GG_30830_c0_g1_i2.p1	TRINITY_GG_10868_c0_g1_i6.p2	TRINITY_GG_35508_c0_g1_i1.p2	TRINITY_GG_20149_c5_g1_i1.p1
OG0010234	TRINITY_GG_30831_c0_g1_i1.p1	TRINITY_GG_10870_c1_g1_i3.p1	TRINITY_GG_35509_c0_g1_i15.p1	TRINITY_GG_20151_c0_g1_i7.p1
OG0010235	TRINITY_GG_30831_c2_g1_i2.p1	TRINITY_GG_10870_c4_g1_i16.p2	TRINITY_GG_35509_c1_g1_i2.p1	TRINITY_GG_20151_c1_g1_i1.p1
OG0010236	TRINITY_GG_30831_c3_g1_i5.p1	TRINITY_GG_10870_c2_g1_i22.p1	TRINITY_GG_35509_c3_g1_i4.p1	TRINITY_GG_20151_c3_g1_i6.p1
OG0010237	TRINITY_GG_30831_c4_g1_i5.p1	TRINITY_GG_10870_c3_g1_i27.p1	TRINITY_GG_35509_c2_g1_i19.p1	TRINITY_GG_20151_c2_g1_i16.p1
OG0010238	TRINITY_GG_30834_c0_g1_i5.p1	TRINITY_GG_21453_c4_g1_i37.p1	TRINITY_GG_7344_c0_g1_i14.p1	TRINITY_GG_1016_c0_g1_i24.p1
OG0010239	TRINITY_GG_30834_c0_g1_i5.p2	TRINITY_GG_21453_c4_g1_i37.p2	TRINITY_GG_7344_c0_g1_i14.p2	TRINITY_GG_1016_c0_g1_i24.p2
OG0010240	TRINITY_GG_30837_c2_g2_i6.p2	TRINITY_GG_21453_c0_g1_i11.p2	TRINITY_GG_7344_c3_g1_i1.p2	TRINITY_GG_1016_c2_g1_i6.p2
OG0010241	TRINITY_GG_30837_c2_g2_i6.p1	TRINITY_GG_21453_c0_g1_i11.p1	TRINITY_GG_7344_c3_g1_i1.p1	TRINITY_GG_1016_c2_g1_i6.p1
OG0010242	TRINITY_GG_30837_c3_g1_i1.p1	TRINITY_GG_21453_c2_g3_i3.p1	TRINITY_GG_7344_c2_g1_i1.p1	TRINITY_GG_1016_c1_g1_i2.p1
OG0010243	TRINITY_GG_30840_c0_g1_i29.p1	TRINITY_GG_12359_c0_g1_i38.p2	TRINITY_GG_32517_c0_g1_i14.p2	TRINITY_GG_22625_c0_g1_i35.p1
OG0010244	TRINITY_GG_30843_c0_g1_i8.p2	TRINITY_GG_12359_c1_g1_i46.p2	TRINITY_GG_32517_c1_g1_i10.p1	TRINITY_GG_22625_c10_g1_i1.p1
OG0010245	TRINITY_GG_30853_c0_g1_i1.p1	TRINITY_GG_30738_c3_g1_i1.p1	TRINITY_GG_10086_c1_g1_i1.p1	TRINITY_GG_17273_c1_g1_i1.p1
OG0010246	TRINITY_GG_30870_c0_g1_i10.p1	TRINITY_GG_11455_c0_g1_i9.p1	TRINITY_GG_4875_c0_g1_i7.p1	TRINITY_GG_14905_c0_g1_i12.p1
OG0010247	TRINITY_GG_30870_c1_g1_i11.p1	TRINITY_GG_11455_c1_g1_i6.p1	TRINITY_GG_4875_c1_g1_i1.p1	TRINITY_GG_14906_c0_g1_i3.p1
OG0010248	TRINITY_GG_30871_c0_g1_i11.p1	TRINITY_GG_16287_c0_g1_i3.p1	TRINITY_GG_30285_c0_g1_i6.p1	TRINITY_GG_31127_c0_g1_i5.p1
OG0010249	TRINITY_GG_30872_c1_g1_i17.p1	TRINITY_GG_725_c0_g1_i57.p1	TRINITY_GG_29700_c1_g1_i71.p1	TRINITY_GG_19167_c4_g1_i3.p1
OG0010250	TRINITY_GG_30875_c0_g1_i16.p1	TRINITY_GG_725_c1_g1_i4.p2	TRINITY_GG_29700_c0_g1_i17.p2	TRINITY_GG_19168_c0_g1_i5.p1
OG0010251	TRINITY_GG_30875_c14_g1_i1.p1	TRINITY_GG_725_c5_g1_i40.p1	TRINITY_GG_29700_c4_g1_i8.p1	TRINITY_GG_19172_c3_g1_i8.p1
OG0010252	TRINITY_GG_30875_c1_g1_i10.p1	TRINITY_GG_725_c2_g1_i7.p1	TRINITY_GG_29700_c2_g2_i3.p1	TRINITY_GG_19168_c1_g1_i10.p1
OG0010253	TRINITY_GG_30875_c31_g1_i5.p2	TRINITY_GG_725_c11_g1_i2.p4	TRINITY_GG_29700_c50_g1_i2.p4	TRINITY_GG_19167_c6_g2_i3.p4
OG0010254	TRINITY_GG_30875_c4_g1_i2.p1	TRINITY_GG_725_c9_g1_i2.p1	TRINITY_GG_29700_c5_g1_i1.p1	TRINITY_GG_19168_c3_g1_i1.p1
OG0010255	TRINITY_GG_30875_c5_g1_i1.p1	TRINITY_GG_725_c1_g1_i4.p1	TRINITY_GG_29700_c0_g1_i17.p1	TRINITY_GG_19168_c2_g1_i1.p1
OG0010256	TRINITY_GG_30875_c6_g1_i2.p1	TRINITY_GG_725_c14_g1_i6.p1	TRINITY_GG_29700_c7_g2_i1.p1	TRINITY_GG_19167_c2_g1_i2.p1
OG0010257	TRINITY_GG_30875_c7_g1_i13.p1	TRINITY_GG_725_c6_g1_i3.p1	TRINITY_GG_29700_c13_g1_i11.p1	TRINITY_GG_19167_c1_g1_i12.p1
OG0010258	TRINITY_GG_30875_c8_g1_i18.p1	TRINITY_GG_725_c4_g1_i6.p1	TRINITY_GG_29700_c3_g3_i8.p1	TRINITY_GG_19167_c3_g1_i9.p1
OG0010259	TRINITY_GG_30875_c9_g1_i2.p1	TRINITY_GG_725_c7_g1_i13.p1	TRINITY_GG_29700_c9_g1_i1.p1	TRINITY_GG_19167_c5_g1_i2.p1
OG0010260	TRINITY_GG_30876_c0_g1_i1.p1	TRINITY_GG_725_c12_g1_i3.p1	TRINITY_GG_29700_c12_g1_i2.p1	TRINITY_GG_19169_c0_g1_i1.p1
OG0010261	TRINITY_GG_30895_c0_g1_i2.p1	TRINITY_GG_25956_c0_g1_i13.p1	TRINITY_GG_34253_c0_g1_i1.p1	TRINITY_GG_2797_c0_g1_i1.p1
OG0010264	TRINITY_GG_30913_c0_g2_i1.p1	TRINITY_GG_11519_c1_g1_i17.p1	TRINITY_GG_4584_c1_g1_i19.p1	TRINITY_GG_24942_c0_g1_i1.p1
OG0010265	TRINITY_GG_30913_c2_g1_i3.p1	TRINITY_GG_11519_c3_g2_i5.p1	TRINITY_GG_4584_c2_g1_i1.p1	TRINITY_GG_24945_c4_g1_i1.p1
OG0010266	TRINITY_GG_30917_c0_g1_i6.p1	TRINITY_GG_11519_c0_g1_i7.p1	TRINITY_GG_4584_c0_g1_i7.p1	TRINITY_GG_24943_c0_g1_i9.p1
OG0010267	TRINITY_GG_30920_c0_g1_i1.p1	TRINITY_GG_11521_c1_g1_i2.p1	TRINITY_GG_4583_c0_g1_i1.p1	TRINITY_GG_24938_c0_g1_i1.p2
OG0010268	TRINITY_GG_30921_c0_g1_i2.p1	TRINITY_GG_11521_c0_g1_i18.p1	TRINITY_GG_4579_c0_g1_i9.p1	TRINITY_GG_24935_c0_g1_i8.p1
OG0010269	TRINITY_GG_30921_c1_g2_i16.p1	TRINITY_GG_11521_c6_g1_i11.p1	TRINITY_GG_4579_c1_g1_i14.p1	TRINITY_GG_24935_c1_g1_i12.p1
OG0010270	TRINITY_GG_3092_c0_g1_i43.p2	TRINITY_GG_9702_c0_g1_i3.p2	TRINITY_GG_25535_c0_g2_i36.p2	TRINITY_GG_21330_c0_g1_i5.p2
OG0010271	TRINITY_GG_3092_c1_g1_i2.p1	TRINITY_GG_9702_c1_g1_i1.p1	TRINITY_GG_25535_c1_g1_i4.p1	TRINITY_GG_21330_c1_g1_i2.p1
OG0010272	TRINITY_GG_3092_c2_g2_i2.p1	TRINITY_GG_9702_c2_g1_i2.p1	TRINITY_GG_25535_c0_g1_i2.p1	TRINITY_GG_21330_c3_g1_i3.p1
OG0010273	TRINITY_GG_3092_c3_g1_i1.p1	TRINITY_GG_9702_c3_g1_i1.p1	TRINITY_GG_25535_c2_g1_i1.p1	TRINITY_GG_21330_c2_g1_i1.p1
OG0010274	TRINITY_GG_3092_c5_g1_i3.p1	TRINITY_GG_9702_c5_g1_i3.p1	TRINITY_GG_25535_c3_g1_i4.p1	TRINITY_GG_21330_c5_g2_i1.p1
OG0010275	TRINITY_GG_30944_c0_g1_i7.p1	TRINITY_GG_2698_c0_g1_i3.p1	TRINITY_GG_11316_c0_g1_i9.p1	TRINITY_GG_4957_c0_g1_i2.p1
OG0010276	TRINITY_GG_30953_c0_g1_i3.p1	TRINITY_GG_2693_c0_g1_i2.p1	TRINITY_GG_11317_c0_g1_i3.p1	TRINITY_GG_4950_c0_g1_i3.p1
OG0010277	TRINITY_GG_30953_c13_g1_i3.p1	TRINITY_GG_2693_c1_g3_i1.p1	TRINITY_GG_11317_c1_g1_i4.p1	TRINITY_GG_4950_c2_g3_i2.p1
OG0010279	TRINITY_GG_30956_c0_g1_i3.p1	TRINITY_GG_31904_c5_g1_i13.p1	TRINITY_GG_21920_c8_g1_i12.p1	TRINITY_GG_11487_c4_g1_i4.p1
OG0010280	TRINITY_GG_30957_c0_g1_i6.p1	TRINITY_GG_31904_c1_g1_i7.p2	TRINITY_GG_21920_c0_g1_i3.p1	TRINITY_GG_11487_c0_g1_i16.p1
OG0010281	TRINITY_GG_30957_c1_g1_i5.p1	TRINITY_GG_31904_c1_g1_i7.p1	TRINITY_GG_21920_c9_g1_i1.p1	TRINITY_GG_11487_c0_g1_i16.p2
OG0010282	TRINITY_GG_30957_c2_g1_i2.p1	TRINITY_GG_31904_c8_g2_i1.p2	TRINITY_GG_21920_c3_g1_i7.p2	TRINITY_GG_11487_c3_g1_i3.p1
OG0010283	TRINITY_GG_30957_c3_g1_i3.p1	TRINITY_GG_31904_c6_g1_i4.p1	TRINITY_GG_21920_c6_g1_i39.p1	TRINITY_GG_11487_c7_g1_i9.p1
OG0010284	TRINITY_GG_30957_c4_g1_i1.p1	TRINITY_GG_31904_c8_g2_i1.p1	TRINITY_GG_21920_c3_g1_i7.p1	TRINITY_GG_11487_c8_g1_i3.p1
OG0010285	TRINITY_GG_30957_c5_g1_i2.p1	TRINITY_GG_31904_c11_g1_i3.p1	TRINITY_GG_21920_c11_g1_i2.p1	TRINITY_GG_11487_c10_g1_i2.p1
OG0010286	TRINITY_GG_30959_c0_g1_i2.p1	TRINITY_GG_31904_c0_g1_i1.p2	TRINITY_GG_21920_c7_g1_i1.p1	TRINITY_GG_11487_c2_g1_i1.p1
OG0010287	TRINITY_GG_30959_c1_g1_i2.p1	TRINITY_GG_31904_c0_g1_i1.p1	TRINITY_GG_21920_c12_g2_i6.p1	TRINITY_GG_11487_c5_g2_i18.p1
OG0010288	TRINITY_GG_30959_c1_g2_i3.p1	TRINITY_GG_31904_c2_g2_i6.p1	TRINITY_GG_21920_c12_g1_i2.p1	TRINITY_GG_11487_c5_g2_i18.p2
OG0010289	TRINITY_GG_30959_c2_g1_i3.p1	TRINITY_GG_31904_c15_g1_i1.p1	TRINITY_GG_21920_c17_g1_i3.p1	TRINITY_GG_11487_c23_g1_i1.p1
OG0010290	TRINITY_GG_30961_c0_g2_i4.p1	TRINITY_GG_31904_c4_g1_i9.p1	TRINITY_GG_21920_c1_g2_i1.p1	TRINITY_GG_11487_c1_g1_i1.p1
OG0010291	TRINITY_GG_30961_c1_g1_i4.p1	TRINITY_GG_31902_c0_g1_i6.p1	TRINITY_GG_21920_c5_g1_i3.p2	TRINITY_GG_11487_c11_g1_i11.p2
OG0010292	TRINITY_GG_30961_c2_g1_i3.p1	TRINITY_GG_31904_c3_g1_i1.p1	TRINITY_GG_21920_c2_g1_i2.p1	TRINITY_GG_11487_c1_g2_i1.p1
OG0010293	TRINITY_GG_30961_c3_g1_i13.p1	TRINITY_GG_31904_c9_g1_i4.p1	TRINITY_GG_21920_c10_g1_i7.p1	TRINITY_GG_11487_c9_g1_i3.p1
OG0010294	TRINITY_GG_30961_c3_g1_i13.p2	TRINITY_GG_31904_c10_g1_i2.p1	TRINITY_GG_21920_c10_g1_i7.p2	TRINITY_GG_11487_c6_g1_i2.p1
OG0010295	TRINITY_GG_30965_c1_g1_i3.p1	TRINITY_GG_26400_c0_g1_i1.p1	TRINITY_GG_1652_c2_g1_i1.p1	TRINITY_GG_25402_c1_g1_i7.p1
OG0010296	TRINITY_GG_30966_c0_g1_i2.p1	TRINITY_GG_26400_c3_g1_i19.p1	TRINITY_GG_1652_c4_g1_i6.p1	TRINITY_GG_25402_c2_g1_i7.p1
OG0010297	TRINITY_GG_30966_c3_g2_i5.p2	TRINITY_GG_26400_c4_g5_i6.p1	TRINITY_GG_1652_c0_g2_i4.p1	TRINITY_GG_25402_c0_g1_i8.p1
OG0010298	TRINITY_GG_30969_c1_g1_i22.p2	TRINITY_GG_14294_c0_g1_i79.p2	TRINITY_GG_35312_c0_g1_i16.p2	TRINITY_GG_33034_c0_g1_i12.p1
OG0010299	TRINITY_GG_30969_c1_g1_i22.p1	TRINITY_GG_14294_c0_g1_i79.p1	TRINITY_GG_35312_c0_g1_i16.p1	TRINITY_GG_33034_c0_g1_i12.p2
OG0010300	TRINITY_GG_30969_c1_g1_i22.p3	TRINITY_GG_14294_c0_g1_i79.p3	TRINITY_GG_35312_c0_g1_i16.p3	TRINITY_GG_33034_c0_g1_i12.p3
OG0010301	TRINITY_GG_30969_c3_g1_i6.p1	TRINITY_GG_14295_c1_g1_i3.p1	TRINITY_GG_35312_c3_g1_i6.p1	TRINITY_GG_33034_c4_g1_i5.p1
OG0010302	TRINITY_GG_30969_c3_g1_i6.p4	TRINITY_GG_14295_c1_g1_i3.p3	TRINITY_GG_35312_c3_g1_i6.p4	TRINITY_GG_33034_c4_g1_i5.p3
OG0010303	TRINITY_GG_30973_c0_g1_i3.p1	TRINITY_GG_697_c0_g1_i1.p1	TRINITY_GG_22996_c0_g1_i1.p1	TRINITY_GG_17277_c0_g1_i7.p1
OG0010304	TRINITY_GG_30975_c0_g1_i35.p1	TRINITY_GG_693_c0_g1_i22.p1	TRINITY_GG_22999_c0_g1_i14.p1	TRINITY_GG_17276_c0_g1_i13.p1
OG0010305	TRINITY_GG_30975_c17_g1_i1.p1	TRINITY_GG_699_c0_g1_i1.p1	TRINITY_GG_22999_c32_g1_i2.p1	TRINITY_GG_17283_c0_g1_i1.p1
OG0010307	TRINITY_GG_30975_c2_g1_i18.p2	TRINITY_GG_693_c1_g1_i16.p2	TRINITY_GG_22999_c5_g1_i12.p2	TRINITY_GG_17276_c1_g1_i18.p2
OG0010308	TRINITY_GG_30975_c3_g1_i1.p1	TRINITY_GG_693_c3_g1_i1.p1	TRINITY_GG_22999_c4_g1_i2.p1	TRINITY_GG_17276_c2_g1_i1.p1
OG0010309	TRINITY_GG_30983_c16_g1_i1.p1	TRINITY_GG_30739_c1_g1_i1.p1	TRINITY_GG_31324_c3_g1_i1.p1	TRINITY_GG_13347_c1_g1_i1.p1
OG0010310	TRINITY_GG_30983_c1_g1_i1.p1	TRINITY_GG_30748_c9_g1_i1.p1	TRINITY_GG_31324_c5_g1_i1.p1	TRINITY_GG_13348_c6_g1_i2.p1
OG0010311	TRINITY_GG_30983_c6_g1_i1.p1	TRINITY_GG_30739_c0_g1_i1.p1	TRINITY_GG_31324_c4_g1_i2.p1	TRINITY_GG_13353_c0_g1_i1.p1
OG0010312	TRINITY_GG_30983_c8_g1_i7.p1	TRINITY_GG_30748_c7_g1_i3.p1	TRINITY_GG_31324_c1_g1_i1.p1	TRINITY_GG_13348_c2_g1_i1.p1
OG0010313	TRINITY_GG_30985_c1_g1_i16.p1	TRINITY_GG_30748_c6_g1_i32.p2	TRINITY_GG_31323_c2_g1_i23.p2	TRINITY_GG_13349_c1_g1_i7.p1
OG0010314	TRINITY_GG_30985_c1_g1_i16.p2	TRINITY_GG_30748_c6_g1_i32.p3	TRINITY_GG_31323_c2_g1_i23.p3	TRINITY_GG_13349_c1_g1_i7.p2
OG0010315	TRINITY_GG_30985_c1_g2_i14.p2	TRINITY_GG_30748_c1_g1_i59.p2	TRINITY_GG_31323_c1_g2_i5.p2	TRINITY_GG_13349_c0_g2_i12.p2
OG0010316	TRINITY_GG_30985_c1_g2_i14.p1	TRINITY_GG_30748_c1_g1_i59.p1	TRINITY_GG_31323_c1_g2_i5.p1	TRINITY_GG_13349_c0_g2_i12.p1
OG0010317	TRINITY_GG_30985_c3_g4_i3.p1	TRINITY_GG_30748_c6_g1_i32.p1	TRINITY_GG_31323_c2_g1_i23.p1	TRINITY_GG_13349_c2_g1_i2.p1
OG0010318	TRINITY_GG_309_c0_g1_i3.p2	TRINITY_GG_35840_c0_g1_i19.p2	TRINITY_GG_33170_c0_g1_i13.p2	TRINITY_GG_33912_c0_g1_i5.p2
OG0010319	TRINITY_GG_31013_c0_g1_i1.p1	TRINITY_GG_18518_c0_g1_i2.p1	TRINITY_GG_5470_c0_g1_i2.p1	TRINITY_GG_10909_c0_g1_i3.p1
OG0010321	TRINITY_GG_3107_c0_g1_i1.p1	TRINITY_GG_30032_c5_g1_i1.p1	TRINITY_GG_32528_c0_g1_i3.p1	TRINITY_GG_7779_c2_g1_i1.p1
OG0010322	TRINITY_GG_3108_c0_g1_i5.p1	TRINITY_GG_30032_c0_g3_i12.p1	TRINITY_GG_32531_c0_g1_i17.p1	TRINITY_GG_7779_c0_g1_i11.p1
OG0010323	TRINITY_GG_3108_c1_g1_i3.p1	TRINITY_GG_30032_c1_g3_i1.p1	TRINITY_GG_32531_c1_g1_i1.p1	TRINITY_GG_7779_c1_g2_i4.p1
OG0010324	TRINITY_GG_3109_c0_g2_i3.p1	TRINITY_GG_30032_c34_g1_i1.p1	TRINITY_GG_32530_c1_g1_i1.p1	TRINITY_GG_7780_c0_g1_i3.p1
OG0010325	TRINITY_GG_31105_c0_g1_i4.p1	TRINITY_GG_33621_c0_g1_i1.p1	TRINITY_GG_34509_c0_g1_i2.p1	TRINITY_GG_2566_c0_g1_i1.p1
OG0010326	TRINITY_GG_3110_c0_g1_i4.p1	TRINITY_GG_30032_c2_g1_i2.p1	TRINITY_GG_32531_c3_g1_i1.p1	TRINITY_GG_7779_c6_g1_i3.p1
OG0010327	TRINITY_GG_31111_c4_g1_i4.p1	TRINITY_GG_11830_c5_g3_i1.p1	TRINITY_GG_10806_c5_g1_i1.p1	TRINITY_GG_1944_c5_g2_i4.p1
OG0010328	TRINITY_GG_31114_c0_g1_i19.p3	TRINITY_GG_3253_c1_g1_i5.p1	TRINITY_GG_26317_c0_g1_i1.p1	TRINITY_GG_30901_c0_g4_i1.p3
OG0010330	TRINITY_GG_31152_c0_g1_i10.p2	TRINITY_GG_15503_c0_g1_i20.p1	TRINITY_GG_18069_c0_g2_i2.p1	TRINITY_GG_13460_c0_g1_i10.p2
OG0010331	TRINITY_GG_31152_c1_g1_i5.p1	TRINITY_GG_15503_c1_g3_i2.p1	TRINITY_GG_18066_c0_g1_i8.p1	TRINITY_GG_13460_c1_g1_i9.p2
OG0010332	TRINITY_GG_31154_c0_g1_i2.p2	TRINITY_GG_12732_c0_g1_i9.p2	TRINITY_GG_9186_c2_g1_i15.p2	TRINITY_GG_9272_c0_g1_i14.p2
OG0010333	TRINITY_GG_31154_c2_g1_i2.p1	TRINITY_GG_12732_c2_g1_i16.p1	TRINITY_GG_9186_c0_g1_i4.p1	TRINITY_GG_9272_c7_g1_i2.p1
OG0010334	TRINITY_GG_31154_c3_g1_i7.p1	TRINITY_GG_12732_c1_g1_i5.p1	TRINITY_GG_9186_c1_g1_i8.p1	TRINITY_GG_9272_c1_g1_i5.p1
OG0010335	TRINITY_GG_31154_c4_g1_i1.p1	TRINITY_GG_12732_c4_g1_i1.p1	TRINITY_GG_9186_c3_g1_i1.p1	TRINITY_GG_9272_c3_g1_i1.p1
OG0010336	TRINITY_GG_31154_c5_g1_i1.p1	TRINITY_GG_12732_c5_g1_i2.p1	TRINITY_GG_9186_c4_g1_i1.p1	TRINITY_GG_9272_c4_g1_i1.p1
OG0010337	TRINITY_GG_31156_c2_g1_i1.p1	TRINITY_GG_22372_c1_g1_i1.p1	TRINITY_GG_34424_c0_g1_i2.p1	TRINITY_GG_6316_c0_g1_i3.p1
OG0010338	TRINITY_GG_31160_c0_g1_i3.p1	TRINITY_GG_14574_c2_g1_i3.p1	TRINITY_GG_15663_c12_g1_i1.p1	TRINITY_GG_14567_c0_g1_i2.p1
OG0010339	TRINITY_GG_31160_c1_g1_i8.p1	TRINITY_GG_14574_c1_g1_i3.p1	TRINITY_GG_15659_c0_g1_i1.p1	TRINITY_GG_14569_c0_g1_i5.p1
OG0010340	TRINITY_GG_31173_c0_g1_i1.p1	TRINITY_GG_26234_c0_g1_i3.p1	TRINITY_GG_6461_c0_g1_i3.p1	TRINITY_GG_7777_c0_g1_i9.p1
OG0010341	TRINITY_GG_31175_c1_g1_i1.p1	TRINITY_GG_30432_c1_g2_i1.p1	TRINITY_GG_12527_c6_g1_i1.p1	TRINITY_GG_2362_c2_g1_i1.p1
OG0010342	TRINITY_GG_31179_c0_g1_i2.p1	TRINITY_GG_35694_c0_g1_i2.p1	TRINITY_GG_33354_c0_g1_i1.p1	TRINITY_GG_178_c0_g1_i2.p1
OG0010343	TRINITY_GG_31187_c1_g2_i1.p1	TRINITY_GG_17340_c1_g1_i4.p1	TRINITY_GG_8426_c0_g1_i7.p1	TRINITY_GG_7254_c1_g1_i2.p1
OG0010344	TRINITY_GG_31187_c2_g3_i5.p1	TRINITY_GG_17340_c0_g1_i2.p1	TRINITY_GG_8426_c2_g2_i3.p1	TRINITY_GG_7254_c1_g2_i1.p1
OG0010345	TRINITY_GG_3118_c0_g1_i1.p1	TRINITY_GG_29351_c0_g1_i1.p1	TRINITY_GG_8431_c0_g1_i1.p1	TRINITY_GG_9392_c0_g1_i1.p1
OG0010346	TRINITY_GG_31191_c0_g1_i13.p1	TRINITY_GG_32732_c0_g1_i6.p1	TRINITY_GG_35414_c0_g1_i1.p1	TRINITY_GG_1628_c0_g1_i11.p1
OG0010347	TRINITY_GG_31192_c0_g2_i4.p1	TRINITY_GG_17353_c0_g1_i2.p1	TRINITY_GG_14421_c0_g2_i2.p1	TRINITY_GG_30029_c0_g1_i5.p1
OG0010348	TRINITY_GG_31197_c0_g1_i1.p1	TRINITY_GG_9816_c0_g1_i1.p1	TRINITY_GG_18154_c0_g1_i1.p1	TRINITY_GG_326_c0_g1_i3.p1
OG0010349	TRINITY_GG_31197_c0_g1_i1.p3	TRINITY_GG_9816_c0_g1_i1.p3	TRINITY_GG_18154_c0_g1_i1.p3	TRINITY_GG_326_c0_g1_i3.p3
OG0010351	TRINITY_GG_31216_c0_g3_i1.p1	TRINITY_GG_4179_c6_g1_i1.p2	TRINITY_GG_17803_c11_g2_i1.p1	TRINITY_GG_29595_c0_g1_i1.p1
OG0010352	TRINITY_GG_31218_c0_g1_i2.p1	TRINITY_GG_18447_c0_g2_i7.p1	TRINITY_GG_4030_c0_g1_i3.p1	TRINITY_GG_16141_c0_g1_i3.p1
OG0010353	TRINITY_GG_31230_c0_g1_i1.p1	TRINITY_GG_34410_c0_g1_i1.p1	TRINITY_GG_24503_c0_g1_i1.p1	TRINITY_GG_20331_c0_g1_i1.p1
OG0010354	TRINITY_GG_31233_c0_g1_i3.p1	TRINITY_GG_18661_c0_g1_i1.p1	TRINITY_GG_19145_c1_g2_i1.p1	TRINITY_GG_13337_c0_g2_i1.p1
OG0010355	TRINITY_GG_31238_c0_g1_i11.p2	TRINITY_GG_25910_c1_g2_i2.p2	TRINITY_GG_30118_c3_g2_i6.p2	TRINITY_GG_29914_c3_g1_i1.p2
